video_id,publishedAt,channelId,title,description,channelTitle,tags,viewCount,likeCount,favoriteCount,commentCount,duration_timedelta,duration_hhmmss
8-FH_5Rz5vY,2021-09-28T16:26:10Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC & ABERDEEN BAD RUN CONTINUES + IT'S HYDRO WEEK! | Keeping The Ball On The Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

It's a massive week on Open Goal as our sold-out Hydro show takes place this Sunday! The boys chat about the show's preparations and what the crowd can expect but we don't deviate away from the pressing matters at hand in Scottish Football as we discuss the latest talking points from the weekend's games.",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'Thomas gravesen', 'Andy halliday', 'Paul slane', 'celtic', 'ange postecoglu', 'open goal misses', 'Kyogo furuhashi', 'jota', 'livingston', '1-0', 'rogic', 'celtic fans', 'goals', 'rangers', 'Steven gerrard', 'motherwell', '1-1', 'sakala', 'ibrox', 'old firm', 'podcast', 'football', 'premier league', 'highlights', 'spfl', 'aberdeen', 'Stephen glass', 'Scott brown', 'hearts', 'shay given', 'funny', 'newcastle', 'hibs', 'jack ross', 'nisbet', 'st mirren', 'f2', 'copa 90', 'James english', 'morelos', 'Joe hart', 'scotland', 'undr the cosh', 'robertson']",62209,598,0,20,0 days 01:21:35,01:21:35
dEyT2HzofxE,2021-09-23T16:03:40Z,UCArk93C2pbOvkv6jWz-3kAg,TOP VERSUS BOTTOM THIS WEEKEND | Right In The Coupon,"SUBSCRIBE - https://bit.ly/2QGY26R

Frank, Derek, Si and Slaney look ahead to another weekend of SPFL action!

#SPFL #Football #Podcast",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'Thomas gravesen', 'Andy halliday', 'Paul slane', 'celtic', 'ange postecoglu', 'open goal misses', 'Kyogo furuhashi', 'jota', 'livingston', '1-0', 'rogic', 'celtic fans', 'goals', 'rangers', 'Steven gerrard', 'motherwell', '1-1', 'sakala', 'ibrox', 'old firm', 'podcast', 'football', 'premier league', 'highlights', 'spfl', 'aberdeen', 'Stephen glass', 'Scott brown', 'hearts', 'shay given', 'funny', 'newcastle', 'hibs', 'jack ross', 'nisbet', 'st mirren', 'f2', 'copa 90', 'James english', 'morelos', 'Joe hart', 'scotland', 'undr the cosh', 'robertson']",29398,289,0,80,0 days 00:37:31,00:37:31
hOeby0_WkGs,2021-09-21T16:00:32Z,UCArk93C2pbOvkv6jWz-3kAg,GRAVESEN CONFIRMED FOR THE HYDRO!! | Keeping The Ball On The Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

There's a buzz around the place as the boys react to last week's announcement that Thomas Gravesen will finally be coming on Open Goal as the headline guest for The Hydro in 2 weeks time!

We also review the Dundee Derby as Tam Courts' men take the spoils as well as discuss dropped points for both Celtic and Rangers at the weekend and another defeat for Stephen Glass' Aberdeen.

#SPFL #Gravesen #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'Thomas gravesen', 'Andy halliday', 'Paul slane', 'celtic', 'ange postecoglu', 'open goal misses', 'Kyogo furuhashi', 'jota', 'livingston', '1-0', 'rogic', 'celtic fans', 'goals', 'rangers', 'Steven gerrard', 'motherwell', '1-1', 'sakala', 'ibrox', 'old firm', 'podcast', 'football', 'premier league', 'highlights', 'spfl', 'aberdeen', 'Stephen glass', 'Scott brown', 'hearts', 'shay given', 'funny', 'newcastle', 'hibs', 'jack ross', 'nisbet', 'st mirren', 'f2', 'copa 90', 'James english', 'morelos', 'Joe hart', 'scotland', 'undr the cosh', 'robertson']",64538,595,0,124,0 days 01:15:55,01:15:55
G-PSnTSsaQo,2021-09-20T16:00:07Z,UCArk93C2pbOvkv6jWz-3kAg,"SHAY GIVEN | Open Goal Meets... Newcastle, Ireland & Premier League Legend","SUBSCRIBE to Open Goal - https://bit.ly/2QGY26R

The interviews are back and we've got an absolute legend to kick-off the series as Si Ferry & Slaney sit down with former Newcastle United, Man City & Ireland goalkeeper Shay Given!

The candid chat with Ireland's record caps-holder for a goalie goes back to his early career at Celtic where he discusses how the club let him slip through the net during a turbulent time in the East End of Glasgow, to his time with Kenny Dalglish at Blackburn and Newcastle and all the amazing moments and memories he experienced from his time at St James' Park both in the Premier League and in Europe.

We of course also chat about his time with Man City at the start of the Sheik Mansour revolution as well as his historic moments and funniest teammate stories with the National Team including the 2002 World Cup, Thierry Henry's Hand Ball and Euro 2012.

#NewcastleUnited #ManCity #Ireland",Open Goal,"['open goal', 'si ferry', 'shay given', 'shay given saves', 'newcastle', 'Newcastle united', 'true geordie', 'bobby robson', 'shearer', 'Friday night football', 'carragher neville', 'sky sports', 'bellamy', 'dyer bowyer fight', 'souness', ""st james' park"", 'the toon', 'Santiago munez', 'man city', 'mancini', 'Joe hart', 'goalkeepers', 'pep guardiola', 'champions league', 'mike ashley', 'Steve bruce', 'saint maximim', 'ireland', 'roy keane', 'robbie keane', 'World Cup 2002', 'germany', 'celtic', 'premier league', 'willock', 'aston villa', 'podcast', 'kenny']",94314,972,0,86,0 days 01:37:34,01:37:34
810Gv-dIbT4,2021-09-17T15:36:45Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC & RANGERS SUFFER EUROPA LEAGUE DEFEATS & DUNDEE DERBY PREVIEW | Right In The Coupon,"SUBSCRIBE to Open Goal - https://bit.ly/2QGY26R

Si, Slaney, Frank and Derek look back on last night's Europa League action as both Celtic and Rangers suffered opening day defeats. The lads also preview the first Dundee Derby of the season and also discuss the recent poor form of Aberdeen.

#Football #EuropaLeague #SPFL",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'undr the cosh', 'celtic', 'real betis', 'jota', 'ajeti', '4-3', 'pelligrini', 'ange postecoglu', 'rangers', 'Steven gerrard', 'lyon', 'europa league', 'highlights', 'goals', 'tavernier', 'ibrox', 'seville', 'celtic fans', 'aberdeen', 'Stephen glass', 'spfl', 'Scott brown', 'hibs', 'jack ross', 'Kevin nisbet', 'hearts', 'heart of midlothian', 'dundee', 'dundee united', 'sky sport', 'derby', 'Leigh griffiths', 'premier league', 'west hame', 'frank mcavennie', 'Barry ferguson', 'funny', 'podcast', 'football', 'soccer', 'Andy halliday', 'slaney']",37049,381,0,43,0 days 00:48:48,00:48:48
DsflL3ZIPD0,2021-09-14T16:00:09Z,UCArk93C2pbOvkv6jWz-3kAg,DOM McKAY LEAVES CELTIC & TEAMMATES FIGHTING STORIES | Keeping The Ball On The Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

This week the lads discuss the surprise announcement of Celtic CEO Dom McKay's departure from the club, The Edinburgh Derby, Europa Predictions and stories about teammates fighting with each other.

#SPFL #EuropaLeague #EdinburghDerby",Open Goal,"['open goal', 'si ferry', 'simin ferry', 'dom mckay', 'celtic', 'chief executive', 'ange postecoglu', 'Scott Brown Tony watt', 'spfl', 'highlights', 'goals', 'rangers', 'tavernier', 'Steven gerrard', '55', 'Celtic songs', 'rangers songs', 'real betis', 'lyon', 'europa league', 'champions league', 'ronaldo', 'Edinburgh derby', 'man utd', 'hearts', 'hibs', 'jack ross', 'robbie neilson', 'Andy halliday', 'Paul slane', 'slaney', 'live stream', 'heart and hand', 'scottish football', 'podcast', 'scotland', 'open goal misses', 'old firm', 'allan mcgregor', 'aberdeen', 'f2']",83146,675,0,51,0 days 01:26:10,01:26:10
hc3uXtJyfeg,2021-09-13T16:00:22Z,UCArk93C2pbOvkv6jWz-3kAg,ROBBIE NEILSON INTERVIEW | Open Goal Meets... Glen's Vodka SPFL Premiership Manager of the Month,"SUBSCRIBE - https://bit.ly/2QGY26R

It's been a great start to the season for Hearts on their return to the Premiership and we sit down with the man at the helm as Si and Slaney present Robbie Neilson with his Glen's Vodka Manager Of The Month Award for August.

#SPFL #HeartOfMidlothian #Podcast",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'undr the cosh', 'Paul slane', 'slaney', 'robbie neilson', 'lee mcculloch', 'hearts', 'heart of midlothian', 'jam tarts', 'glorious hearts', 'Edinburgh derby', 'hearts goals vs hibs', 'tyencastle', 'skacel', 'scottish cup', '5-1', 'hartley', 'spfl', 'spfl highlights', 'Scott Brown Tony watt', 'hibs', 'hibernian', 'hearts fans', 'hearts songs', 'celtic', 'rangers', 'ange postecoglu', 'Steven gerrard', 'ajeti', 'Carter vickers', 'tavernier goal', 'jack ross', 'Andy halliday', 'keeping the ball on the ground', 'hibees']",31752,474,0,30,0 days 00:16:25,00:16:25
DCz6rg4GH-s,2021-09-09T16:27:26Z,UCArk93C2pbOvkv6jWz-3kAg,EDINBURGH DERBY PREVIEW & MASSIVE WIN FOR SCOTLAND IN AUSTRIA! | Right In The Coupon,"SUBSCRIBE - https://bit.ly/2QGY26R​

The buzz around the national team is back after Scotland pulled off a fantastic victory against Austria on Tuesday night to put us in with a real chance of qualification.

The boys look back on the game and also look ahead to the first Edinburgh Derby of the season which just happens to be a top-of-the-table clash!

#Scotland #Football #Podcast",Open Goal,"['open goal', 'si ferry', 'scotland', 'Steve clarke', 'lyndon dykes', 'che adams', 'John mcginn', 'kieran tierney', 'Andy robertson', 'carragher', 'Craig gordon', 'celtic', 'ange postecoglu', 'spfl', 'highlights', 'goals', 'jota', 'ross county', 'Kyogo furuhashi', 'rangers', 'Steven gerrard', 'morelos', 'kent', 'Edinburgh derby', 'kris boyd', 'jack ross', 'robbie neilson', 'halliday', 'keeping the ball on the ground', 'slaney', 'Barry ferguson', 'tynecastle', 'sunshine on leith', 'hibs fans', 'hearts fans', 'barrie mckay', 'Kevin nisbet', 'aberdeen', 'podcast', 'f2']",39511,418,0,28,0 days 00:53:40,00:53:40
EvZEVVOnD4w,2021-09-08T09:07:32Z,UCArk93C2pbOvkv6jWz-3kAg,THE INCREDIBLE SINGER LUKE LA VOLPE CHATS MUSIC & FOOTBALL | Keeping The Ball On The Ground,"It's a jam-packed show this week as with it being TRNSMT this weekend we're joined by the unbelievable talent that is singer Luke La Volpe to chat all things music and football as well as reviewing Scotland's World Cup Qualifying campaign so far!


#TRNSMT #TRNSMTFestival",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'scotland', 'denmark', 'gravesen', 'undr the cosh', 'Barry ferguson', 'moldova', 'hampden', 'world cup', 'celtic', 'jota', 'Giakoumakis', 'transfer deadline day', 'Carter vickers', 'jim white', 'sky sports', 'ange postecoglu', 'rangers', 'Steven gerrard', 'morelos', 'tavernier', 'covid', 'spfl', 'highlights', 'goals', 'mcgregor', 'aberdeen', 'Steve clarke', 'hibs', 'jack ross', 'hearts', 'robbie neilson', 'Andy halliday', 'podcast', 'football', 'st johnstone', 'scottish', 'fozcast', 'austria', 'dykes', 'penalty', 'robertson', 'trnsmt', 'capaldi', 'fender', 'f2']",45831,543,0,67,0 days 01:14:12,01:14:12
z0ncBqalYcg,2021-09-02T16:33:18Z,UCArk93C2pbOvkv6jWz-3kAg,TRANSFER DEADLINE REVIEW & LEWIS FERGUSON MAKES SCOTLAND DEBUT! | Right In The Coupon,"VOTE for Open Goal To Win Best International Podcast - https://footballcontentawards.com/voting

SUBSCRIBE - https://bit.ly/2QGY26R​

Derek, Si and Slaney review the last minute deals that were finalised on the last day of the summer transfer window and also discuss Derek's son Lewis making his debut for Scotland as well as analysing the defeat to Denmark.

#Scotland #SPFL #Podcast",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'scotland', 'denmark', 'gravesen', 'undr the cosh', 'Barry ferguson', 'moldova', 'hampden', 'world cup', 'celtic', 'jota', 'Giakoumakis', 'transfer deadline day', 'Carter vickers', 'jim white', 'sky sports', 'ange postecoglu', 'rangers', 'Steven gerrard', 'morelos', 'tavernier', 'covid', 'spfl', 'highlights', 'goals', 'helander', 'mcgregor', 'aberdeen', 'Steve clarke', 'Stephen glass', 'hibs', 'jack ross', 'hearts', 'robbie neilson', 'Andy halliday', 'keeping the ball on the ground', 'podcast', 'football', 'st johnstone', 'scottish', 'fozcast']",44267,456,0,31,0 days 00:44:15,00:44:15
1NuTJR6eGiI,2021-08-31T16:00:01Z,UCArk93C2pbOvkv6jWz-3kAg,RANGERS BEAT CELTIC WITH HIBS & HEARTS TOP OF THE TABLE! | Keeping The Ball On The Ground,"VOTE for Open Goal To Win Best International Podcast - https://footballcontentawards.com/voting

SUBSCRIBE - https://bit.ly/2QGY26R​

Rangers came out on top in their first meeting with Celtic at Ibrox while both Edinburgh teams top the table, setting up a mouth-watering Edinburgh Derby clash in a couple of weeks time. The team give their views on this as well as the latest comings and goings in the final hours of the transfer market.

#Rangers #Celtic #TransferDeadlineDay",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', 'edouard', 'crystal palace', 'transfer deadline day', 'ronaldo', 'manchester united', 'Ryan christie', 'Giakoumakis', 'kyogo', 'old firm', '1-0', 'helander', 'Steven gerrard', 'gary mccallister', 'goal', 'jota', 'ange postecoglu', 'ange', 'griffiths', 'dundee', 'sky sport', 'jim white', 'aberdeen', 'longstaff', 'newcastle', 'robby mccrorie', 'carragher', 'hearts', 'Andy halliday', 'hibs', 'jack ross', 'nisbet', 'europa league', 'st johnstone', 'scotland', 'Steve clarke', 'billy gilmour', 'denmark', 'gravesen', 'podcast', 'football', 'f2']",92174,753,0,90,0 days 01:25:18,01:25:18
gb2IfE3XrZk,2021-08-26T16:04:03Z,UCArk93C2pbOvkv6jWz-3kAg,COVID CHAOS IN RANGERS CAMP AHEAD OF CELTIC GAME | Right In The Coupon,"VOTE for Open Goal To Win Best International Podcast - https://footballcontentawards.com/voting

SUBSCRIBE - https://bit.ly/2QGY26R​

It's a big weekend ahead as Rangers take on Celtic at Ibrox with news of a COVID outbreak causing major disruption to their preparations for the game. The boys discuss how they see things panning out as well as reviewing the latest Scotland squad announcement which includes Derek's son Lewis Ferguson!

#Rangers #Celtic #SPFL",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'keeping the ball on the ground', 'rangers', 'alashkert', 'live stream', 'europa league', 'Steven gerrard', 'covid', 'mcgregor', 'tavernier', 'kent', 'morelos', 'football', 'celtic', 'ange postecoglu', 'az Alkmaar', 'kyogo furuhashi', 'turnbull', 'edouard', 'christie', 'goals', 'highlights', 'st johnstone', 'aberdeen', 'Scott brown', 'Stephen glass', 'hibs', 'hearts', 'scotland', 'Steve clarke', 'world cup', 'Barry ferguson', 'mcrorie', 'old firm', 'ibrox', 'fans', 'songs', 'st mirren', 'motherwell', 'frank mcavennie', 'abada', 'swg3', 'naismith', 'f2']",44682,378,0,46,0 days 00:45:09,00:45:09
m3l9PT_Qo0A,2021-08-24T16:00:19Z,UCArk93C2pbOvkv6jWz-3kAg,"RANGERS vs CELTIC PREVIEW, MAKE OR BREAK IN EUROPE & HONKING KITS! | Keeping The Ball On The Ground","VOTE for Open Goal To Win Best International Podcast - https://footballcontentawards.com/voting

SUBSCRIBE - https://bit.ly/2QGY26R​

This weekend marks the first time the Glasgow Giants meet this season in what is probably the hardest to call game between the two in a long time! We also discuss all of the Scottish teams' chances of European qualification and the lads also go through the worst kits they've ever played in after Puma's release of their team's controversial 3rd kits. 

#SPFL #Rangers #Celtic",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'undr the cosh', 'podcast', 'celtic', 'Kyogo furuhashi', 'ange postecoglu', 'celtic park', '6-0', 'hat trick', 'spfl highlights', 'rogic', 'ralston', 'ibrox', 'Steven gerrard', 'goals', 'europa league', 'morelos', 'tavernier', 'halliday', 'Paul slane', 'slaney', 'Barry ferguson', 'aberdeen', 'hibs', 'Scott brown', 'Stephen glass', 'jack ross', 'hearts', 'st mirren', 'scotland', 'alashkert', 'live stream', 'alkmaar', 'Qarabag', 'LASK', 'conference', 'old firm', 'celtic rangers goals', 'turnbull', '55', 'celtic songs', 'rangers songs', 'fans', 'f2']",75460,719,0,83,0 days 01:14:59,01:14:59
TMLWdbgbrEU,2021-08-19T17:34:48Z,UCArk93C2pbOvkv6jWz-3kAg,YOGI HUGHES IS ON THE COUPON SHOW! | Right In The Coupon,"We've got a special guest in today joining Si, Slaney and Derek as former Ross County, Inverness, Falkirk and Hibs Gaffer, John 'Yogi' Hughes!

#SPFL #EuropaLeague #Football #RossCounty #Inverness #Falkirk #Hibs",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'Paul slane', 'Andy halliday', 'rangers', 'aleshkert', 'armenia', 'europa league', 'conference', 'aberdeen', 'qarabag', 'st johnstone', 'bt sport', 'live stream', 'ibrox', 'Steven gerrard', 'celtic', 'alkmaar', '2-0', 'Kyogo furuhashi', 'forrest', 'celtic park', 'Joe hart', 'goals', 'highlights', 'spfl', 'scotland', 'football', 'podcast', 'John hughes', 'yogi', 'hibs', 'easter road', 'betting', 'William hill', 'premier league', 'ange postecoglu', 'morelos', 'tavernier', 'mcgregor']",87665,920,0,132,0 days 01:25:20,01:25:20
9mj1yivSYEA,2021-08-17T16:00:04Z,UCArk93C2pbOvkv6jWz-3kAg,"HALLIDAY ON CELTIC GAME, PLAYERS GETTING 'RESTED' & SQUAD NUMBERS | Keeping The Ball On The Ground","SUBSCRIBE - https://bit.ly/2QGY26R​

This week the lads review the weekend's League Cup action and Aberdeen's shock exit as well as weigh-up Celtic, Rangers, Aberdeen and St Johnstone's chances of European qualification this week.

The boys also have a few of their own stories about squad numbers after Phil Jones refused to give his up for Raphael Varane and their experiences travelling away abroad for youth tournaments when coming through as youngsters.

#SPFL #Podcast #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'undr the cosh', 'podcast', 'celtic', 'Kyogo furuhashi', 'ange postecoglu', 'celtic park', '6-0', 'hat trick', 'spfl highlights', 'rogic', 'ralston', 'ibrox', 'rangers malmo', 'Steven gerrard', 'champions league', 'goals', 'europa league', 'morelos', 'tavernier', 'halliday', 'Paul slane', 'slaney', 'Barry ferguson', 'aberdeen', 'hibs', 'Scott brown', 'Stephen glass', 'jack ross', 'hearts', 'sportscene', 'carragher', 'tierney', 'st mirren', 'scotland', 'messi', 'barcelona', 'psg', 'premier league', 'alashkert', 'live stream', 'phone in', '3-2']",69647,672,0,64,0 days 01:01:57,01:01:57
d-ac2SY8FiM,2021-08-12T16:00:16Z,UCArk93C2pbOvkv6jWz-3kAg,STRACHAN BACK AT CELTIC & RANGERS OUT OF CHAMPIONS LEAGUE | Right In The Coupon,"SUBSCRIBE - https://bit.ly/2QGY26R​

The lads review the week's talking points including the news ex-Celtic manager Gordon Strachan is heading back to the club as well as discuss Rangers exit from the Champions League at the hands of Malmo. 

#Scotland #Podcast #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'undr the cosh', 'podcast', 'celtic', 'Kyogo furuhashi', 'ange postecoglu', 'celtic park', '6-0', 'hat trick', 'spfl highlights', 'rogic', 'ralston', 'abada', 'ibrox', 'rangers malmo', 'Steven gerrard', 'champions league', 'goals', 'europa league', 'morelos', 'tavernier', '2-1', 'halliday', 'Paul slane', 'slaney', 'Barry ferguson', 'aberdeen', 'hibs', 'Scott brown', 'Stephen glass', 'jack ross', 'hearts', 'robbie neilson', 'sportscene', 'carragher', 'tierney', 'st mirren', 'scotland', 'iniesta', 'messi', 'barcelona', 'psg', 'premier league', 'f2']",56310,513,0,41,0 days 00:48:03,00:48:03
